As. Pct,Blk Pct,Box +-,DRB Pct,DWS,Deff. Box +-,FG3A PerFGA%,Fta PerFGA%,GP,MP,ORB Pct,OWS,Off. Box +-,PER,Stl Pct,TO Pct,TRB Pct,TS %,Teams,Usg Pct,VORP,WS,WS Per 48,age,name,position
7.7,1.2,0.9,14.5,0.3,0.3,.330,.270,17,290,8.1,0.3,0.6,16.2,3.2,13.9,11.3,.572,Troy Williams,19.6,0.2,0.6,.105,23,Troy Williams,SF
6.1,1.2,-4.1,13.2,0.1,-1.2,.313,.125,22,71,3.3,0.0,-2.9,10.3,2.1,19.2,8.3,.622,D.J. Wilson,13.3,0.0,0.1,.054,21,D.J. Wilson,PF
5.2,2.4,0.0,11.5,0.2,-1.1,.778,.049,15,274,1.2,0.4,1.1,11.4,0.9,8.8,6.4,.634,Jamil Wilson,14.3,0.1,0.5,.096,27,Jamil Wilson,SF
13.0,1.7,-1.0,20.5,2.4,1.7,.264,.213,68,1680,4.3,0.2,-2.7,11.5,1.6,12.6,12.4,.496,Justise Winslow,16.3,0.4,2.6,.075,21,Justise Winslow,PF
0.0,6.8,-12.8,26.6,0.1,-3.7,.625,.125,9,39,2.8,-0.1,-9.1,8.3,0.0,10.6,14.2,.444,Jeff Withey,22.0,-0.1,0.0,-0.054,27,Jeff Withey,C
7.1,0.0,-12.4,5.9,0.0,-2.1,.000,.000,5,19,6.0,-0.1,-10.3,-2.9,0.0,0.0,6.0,.167,Nate Wolters,14.2,0.0,-0.1,-0.137,26,Nate Wolters,PG
5.6,6.4,0.9,19.3,0.5,2.2,.000,.324,28,381,9.8,0.8,-1.3,19.0,1.7,6.4,14.4,.596,Brandan Wright,14.7,0.3,1.3,.163,30,Brandan Wright,PF
5.8,6.4,1.1,19.7,0.5,2.3,.000,.333,27,366,9.9,0.8,-1.2,19.3,1.8,6.6,14.7,.595,Brandan Wright,14.9,0.3,1.2,.163,30,Brandan Wright,PF
0.0,5.7,-3.2,7.5,0.0,-0.6,.000,.000,1,15,7.6,0.0,-2.6,11.3,0.0,0.0,7.5,.667,Brandan Wright,8.8,0.0,0.0,.157,30,Brandan Wright,PF
19.6,1.8,2.8,11.7,2.1,1.6,.354,.271,69,1433,3.6,2.5,1.2,16.5,2.5,13.9,7.7,.574,Delon Wright,17.2,1.7,4.5,.152,25,Delon Wright,PG
10.0,1.8,-0.7,16.1,0.3,0.2,.607,.361,33,235,8.0,0.3,-1.0,12.3,0.9,14.5,12.1,.559,Guerschon Yabusele,15.7,0.1,0.6,.122,22,Guerschon Yabusele,PF
4.3,0.0,-6.6,3.4,0.0,-3.6,.714,.429,6,61,0.0,0.0,-3.0,4.6,0.0,5.7,1.8,.511,James Young,12.3,-0.1,0.1,.041,22,James Young,SG
9.9,0.2,-4.7,10.3,0.4,-2.3,.355,.156,53,558,2.4,0.1,-2.4,10.1,1.3,11.6,6.4,.521,Joe Young,18.0,-0.4,0.5,.043,25,Joe Young,PG
3.5,0.4,-3.6,7.9,0.9,-3.4,.668,.133,80,1393,1.7,0.8,-0.2,10.0,1.3,7.0,5.0,.562,Nick Young,17.5,-0.6,1.7,.059,32,Nick Young,SG
8.5,1.2,1.5,14.1,3.2,1.4,.209,.106,81,2607,8.0,2.3,0.1,14.8,2.6,10.4,11.1,.528,Thaddeus Young,17.3,2.3,5.5,.101,29,Thaddeus Young,PF
7.4,2.8,0.7,19.3,0.7,1.3,.019,.545,33,627,11.4,1.2,-0.6,15.9,1.1,14.6,15.3,.602,Cody Zeller,15.7,0.4,1.9,.145,25,Cody Zeller,C
6.7,2.5,-1.6,19.4,0.9,-0.5,.084,.237,66,1109,11.0,2.0,-1.1,16.0,0.7,11.3,15.2,.598,Tyler Zeller,16.4,0.1,2.9,.126,28,Tyler Zeller,C
6.5,2.2,-2.5,20.0,0.6,-0.6,.114,.262,42,703,9.4,1.0,-1.9,15.3,0.6,12.1,14.7,.587,Tyler Zeller,17.9,-0.1,1.5,.105,28,Tyler Zeller,C
7.0,2.9,-0.1,18.4,0.3,-0.4,.019,.181,24,406,13.6,1.1,0.3,17.1,0.9,9.6,16.0,.622,Tyler Zeller,13.9,0.2,1.4,.163,28,Tyler Zeller,C
8.0,1.6,-5.9,16.0,0.6,-0.3,.470,.107,54,824,1.6,-1.1,-5.5,5.2,1.2,14.9,8.5,.445,Paul Zipser,15.2,-0.8,-0.6,-0.034,23,Paul Zipser,SF
3.8,5.2,0.1,18.6,0.2,-1.2,.000,.433,32,214,12.8,0.9,1.3,24.2,0.5,12.1,15.7,.746,Ante Žižić,18.8,0.1,1.0,.231,21,Ante Žižić,C
8.8,3.0,-2.2,20.1,0.5,0.5,.008,.418,43,410,11.8,0.5,-2.7,15.3,0.9,15.3,16.0,.557,Ivica Zubac,17.6,0.0,1.0,.118,20,Ivica Zubac,C
