APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
2.9,0.6,3.0,.409,8.7,.497,3.8,7.7,.360,4.9,13.6,21.3,.783,2.7,3.5,3.3,68,53,2158,0.4,108,25.1,0.9,2.0,3.4,Eric Gordon,30,Eric Gordon,SG
4.1,1.5,12.2,.532,6.2,.532,6.2,11.7,,0.0,0.0,11.7,.729,2.2,3.0,5.8,47,43,751,4.2,110,14.6,0.4,3.1,16.4,Marcin Gortat,34,Marcin Gortat,C
8.7,0.1,3.8,.343,5.3,.421,2.9,6.8,.281,2.4,8.7,15.5,.761,2.5,3.3,3.5,46,3,676,0.7,104,15.6,1.7,2.2,4.5,Devonte' Graham,23,Devonte' Graham,PG
2.3,0.5,5.6,.335,4.3,.413,1.7,4.2,.297,2.5,8.5,12.7,.818,1.2,1.5,4.5,35,21,715,1.5,99,12.2,0.9,1.1,7.1,Treveon Graham,25,Treveon Graham,SG
1.4,1.8,5.7,.497,7.3,.555,5.3,9.5,.392,2.1,5.2,14.7,.710,2.8,3.9,3.8,80,77,2612,1.7,119,19.5,1.1,1.2,7.5,Jerami Grant,24,Jerami Grant,PF
8.1,0.3,4.1,.418,4.8,.473,2.7,5.7,.364,2.1,5.7,11.5,.650,1.4,2.1,4.1,60,1,939,1.0,108,13.0,2.3,2.7,5.1,Jerian Grant,26,Jerian Grant,PG
0.0,0.0,0.0,.000,0.0,,0.0,0.0,.000,0.0,46.7,46.7,,0.0,0.0,0.0,3,0,2,0.0,0,0.0,0.0,0.0,0.0,Donte Grantham,23,Donte Grantham,SF
2.7,1.1,5.6,.465,6.3,.487,2.1,4.2,.455,4.3,9.4,13.6,.841,0.8,1.0,3.7,80,80,2216,1.3,119,17.8,1.6,1.6,6.9,Danny Green,31,Danny Green,SG
10.5,1.6,9.7,.445,4.3,.549,3.2,5.9,.285,1.1,3.8,9.7,.692,1.5,2.1,4.5,66,66,2065,1.4,108,11.2,2.2,3.9,11.1,Draymond Green,28,Draymond Green,PF
1.3,0.9,5.1,.400,7.7,.547,2.5,4.6,.354,5.2,14.7,19.2,.838,1.9,2.3,4.2,73,0,1473,1.0,107,22.5,1.1,1.8,6.1,Gerald Green,33,Gerald Green,SG
1.8,1.2,10.9,.483,8.2,.530,5.7,10.7,.403,2.5,6.3,16.9,.792,2.8,3.6,6.9,65,6,1371,3.7,108,21.8,1.6,3.1,14.6,JaMychal Green,28,JaMychal Green,PF
2.0,1.4,9.9,.484,8.3,.523,6.2,11.9,.396,2.1,5.3,17.2,.788,3.5,4.4,6.8,41,4,900,4.0,105,22.3,1.8,3.5,13.9,JaMychal Green,28,JaMychal Green,PF
1.4,0.8,12.5,.482,7.9,.548,4.6,8.4,.413,3.3,8.0,16.4,.810,1.7,2.1,7.0,24,2,471,3.2,113,20.8,1.2,2.3,15.7,JaMychal Green,28,JaMychal Green,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,0.9,5.7,.475,7.4,.586,4.9,8.3,.347,2.5,7.2,15.5,.888,4.1,4.7,3.6,77,44,2097,1.3,115,21.4,1.0,2.3,7.0,Jeff Green,32,Jeff Green,PF
7.6,0.5,8.7,.462,11.6,.525,8.1,15.4,.362,3.6,9.8,25.2,.753,7.8,10.3,3.7,75,75,2622,1.9,113,34.6,1.0,4.8,10.6,Blake Griffin,29,Blake Griffin,PF
5.0,0.2,8.4,.383,5.2,.405,3.4,8.4,.348,1.8,5.2,13.6,.500,0.7,1.4,4.3,19,3,204,2.3,91,12.9,1.4,3.6,10.6,Daniel Hamilton,23,Daniel Hamilton,SG
9.6,0.0,1.9,.250,5.7,.429,5.7,13.4,.000,0.0,9.6,22.9,1.000,3.8,3.8,1.9,2,0,26,0.0,78,15.3,1.9,1.9,1.9,Dusty Hannahs,25,Dusty Hannahs,SG
3.7,0.2,4.4,.393,9.2,.442,5.4,12.1,.340,3.8,11.2,23.3,.841,5.4,6.5,3.3,65,63,2057,0.8,105,27.6,1.3,2.5,5.2,Tim Hardaway,26,Tim Hardaway,SG
3.9,0.2,4.3,.388,9.1,.424,5.3,12.5,.347,3.8,10.8,23.3,.854,6.4,7.5,3.4,46,46,1499,0.8,106,28.3,1.4,2.6,5.2,Tim Hardaway,26,Tim Hardaway,SG
3.2,0.2,4.7,.404,9.4,.496,5.5,11.0,.321,3.9,12.2,23.2,.767,2.9,3.7,3.0,19,17,558,0.6,102,25.6,1.0,2.1,5.3,Tim Hardaway,26,Tim Hardaway,SG
10.0,1.0,7.7,.442,14.4,.528,8.0,15.1,.368,6.5,17.6,32.7,.879,12.9,14.7,4.2,78,78,2867,1.1,118,48.2,2.7,6.6,8.9,James Harden,29,James Harden,PG
2.5,1.8,6.6,.487,6.5,.582,5.3,9.2,.275,1.1,4.1,13.3,.671,1.7,2.5,5.6,60,53,1415,2.6,114,15.7,2.3,1.5,9.2,Maurice Harkless,25,Maurice Harkless,SF
3.5,2.4,7.7,.615,11.9,.623,11.9,19.0,.176,0.1,0.4,19.4,.643,5.8,9.1,5.6,82,5,2158,4.0,122,29.8,1.6,2.9,11.7,Montrezl Harrell,25,Montrezl Harrell,C
5.5,0.7,4.5,.380,6.0,.476,3.2,6.7,.310,2.8,9.1,15.7,.761,4.6,6.1,6.0,68,2,1071,0.5,107,19.4,1.6,2.5,5.1,Devin Harris,35,Devin Harris,PG
3.8,0.6,3.6,.424,8.1,.476,5.6,11.8,.339,2.5,7.3,19.1,.799,3.4,4.3,3.4,57,48,1639,1.2,108,22.1,1.6,2.0,4.8,Gary Harris,24,Gary Harris,SG
3.8,0.4,5.0,.500,7.8,.528,4.0,7.5,.474,3.8,8.0,15.5,.827,2.3,2.8,3.8,76,76,2293,1.1,119,21.6,0.8,2.5,6.0,Joe Harris,27,Joe Harris,SG
3.8,0.6,9.6,.487,10.1,.528,7.5,14.3,.397,2.6,6.5,20.8,.866,4.4,5.1,3.1,82,82,2847,1.1,114,27.3,0.8,2.5,10.7,Tobias Harris,26,Tobias Harris,PF
3.7,0.6,9.8,.496,10.5,.523,7.7,14.8,.434,2.8,6.4,21.2,.877,4.8,5.4,3.1,55,55,1903,0.9,115,28.6,1.0,2.7,10.7,Tobias Harris,26,Tobias Harris,PF
4.0,0.7,9.1,.469,9.4,.542,7.2,13.2,.326,2.2,6.8,20.0,.841,3.7,4.4,3.1,27,27,944,1.6,112,24.6,0.6,2.1,10.7,Tobias Harris,26,Tobias Harris,PF
6.3,0.5,3.7,.302,4.2,.393,2.9,7.3,.200,1.3,6.5,13.9,.944,4.5,4.7,8.9,17,0,187,1.6,95,14.1,1.0,3.1,5.2,Andrew Harrison,24,Andrew Harrison,PG
0.0,0.0,0.0,.500,9.9,1.000,9.9,9.9,.000,0.0,9.9,19.9,,0.0,0.0,9.9,1,0,5,0.0,97,19.9,0.0,0.0,0.0,Andrew Harrison,24,Andrew Harrison,PG
5.9,0.7,3.8,.308,4.1,.360,3.1,8.6,.214,1.0,4.8,13.5,1.000,5.5,5.5,9.0,10,0,144,1.4,97,14.8,1.4,3.4,5.2,Andrew Harrison,24,Andrew Harrison,PG
8.6,0.0,3.7,.250,3.7,.500,1.2,2.4,.200,2.4,12.2,14.7,.500,1.2,2.4,8.6,6,0,38,2.4,91,11.0,0.0,2.4,6.1,Andrew Harrison,24,Andrew Harrison,PG
4.7,1.0,6.4,.432,6.2,.475,5.4,11.4,.270,0.8,3.0,14.4,.667,2.8,4.2,4.2,73,11,1430,1.1,101,16.1,3.0,2.0,7.5,Shaquille Harrison,25,Shaquille Harrison,PG
2.5,1.1,5.8,.407,5.1,.511,2.6,5.2,.336,2.5,7.4,12.6,.688,1.5,2.2,4.0,67,22,1715,0.9,103,14.2,1.7,1.6,6.7,Josh Hart,23,Josh Hart,SG
3.3,2.7,5.8,.488,4.4,.514,4.0,7.8,.333,0.4,1.3,9.1,.786,2.4,3.1,12.4,28,0,221,4.7,114,11.8,1.6,2.9,10.4,Isaiah Hartenstein,20,Isaiah Hartenstein,PF
1.3,0.0,15.8,.333,7.3,.524,7.3,13.9,.000,0.0,7.9,21.8,.750,2.0,2.6,5.9,10,1,74,2.0,77,16.5,0.0,2.0,17.8,Udonis Haslem,38,Udonis Haslem,C
6.3,0.6,7.0,.466,7.7,.542,5.7,10.4,.333,2.0,6.0,16.4,.834,4.0,4.8,2.7,72,18,1863,1.3,114,21.3,1.6,2.7,8.3,Gordon Hayward,28,Gordon Hayward,PF
3.5,2.7,13.6,.463,7.7,.556,4.9,8.9,.355,2.7,7.7,16.6,.600,1.5,2.5,4.0,14,0,188,4.0,108,19.5,1.7,3.0,17.6,John Henson,28,John Henson,C
2.0,0.9,7.3,.439,5.0,.541,2.6,4.8,.365,2.4,6.5,11.4,.767,2.4,3.1,3.4,70,25,1358,2.3,118,14.8,1.0,1.3,9.6,Juan Hernangómez,23,Juan Hernangómez,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.6,1.2,11.6,.519,9.2,.539,8.3,15.3,.385,0.9,2.3,17.7,.694,6.0,8.6,5.9,58,3,812,7.0,118,25.2,1.0,3.5,18.6,Willy Hernangómez,24,Willy Hernangómez,C
3.5,0.3,8.4,.412,7.6,.478,6.0,12.5,.276,1.7,6.1,18.5,.763,3.5,4.6,4.4,58,24,1206,1.1,94,20.4,2.3,3.5,9.6,Mario Hezonja,23,Mario Hezonja,SF
3.0,4.5,7.5,.500,6.0,.500,6.0,12.0,,0.0,0.0,12.0,.800,6.0,7.5,7.5,3,0,32,3.0,123,18.1,1.5,1.5,10.5,Isaiah Hicks,24,Isaiah Hicks,PF
3.6,0.6,5.4,.458,11.1,.487,6.1,12.6,.427,4.9,11.6,24.2,.886,3.0,3.4,3.6,82,82,2615,1.9,113,30.2,1.0,2.6,7.3,Buddy Hield,26,Buddy Hield,SG
2.4,0.0,5.9,.400,4.7,.600,3.5,5.9,.200,1.2,5.9,11.8,.000,0.0,2.4,1.2,5,0,40,0.0,83,10.6,1.2,1.2,5.9,Haywood Highsmith,22,Haywood Highsmith,SF
2.3,1.3,8.0,.517,5.4,.531,5.4,10.2,.000,0.0,0.3,10.4,.660,2.8,4.2,7.8,42,2,546,3.1,122,13.6,1.6,1.0,11.1,Nenê Hilário,36,Nenê Hilário,C
4.9,0.3,4.0,.452,6.2,.547,4.4,8.1,.314,1.7,5.6,13.7,.824,2.5,3.1,3.7,60,13,1302,1.4,114,16.6,1.9,1.9,5.4,George Hill,32,George Hill,PG
5.2,0.1,2.2,.514,7.9,.532,6.1,11.4,.464,1.9,4.0,15.4,.850,2.5,2.9,5.1,13,13,344,1.7,115,20.2,1.7,2.9,3.9,George Hill,32,George Hill,PG
4.8,0.3,4.6,.428,5.6,.556,3.9,7.0,.280,1.7,6.1,13.0,.815,2.6,3.2,3.3,47,0,958,1.3,113,15.4,1.9,1.5,5.9,George Hill,32,George Hill,PG
2.9,0.5,5.2,.382,3.6,.468,1.9,4.1,.317,1.7,5.3,9.4,.719,1.2,1.7,4.2,44,15,878,1.8,103,10.1,1.2,1.6,7.0,Solomon Hill,27,Solomon Hill,SF
6.6,1.0,4.7,.401,8.0,.459,4.7,10.2,.339,3.3,9.6,19.8,.820,3.1,3.8,5.4,50,0,646,0.4,102,22.3,1.6,3.0,5.1,Aaron Holiday,22,Aaron Holiday,PG
