APP,BPP,DRB PP,FG %,FG PP,FG2 %,FG2 PP,FG2A PP,FG3 %,FG3 PP,FG3A PP,FGA PP,FT %,FT PP,FTA PP,Fouls PP,GP,GS,MP,ORB PP,Off. Ra,PPP,SPP,TO PP,TRB PP,Teams,age,name,position
4.6,0.7,6.8,.405,6.6,.490,5.3,10.8,.240,1.3,5.5,16.3,.333,0.7,2.0,6.6,23,6,221,2.9,99,15.2,1.5,1.5,9.7,Gary Payton,25,Gary Payton,PG
4.2,0.5,6.1,.394,6.1,.524,5.2,9.9,.167,0.9,5.6,15.5,.667,0.9,1.4,8.0,12,6,106,1.9,97,14.1,1.4,1.4,8.0,Gary Payton,25,Gary Payton,PG
5.0,0.8,7.5,.415,7.1,.464,5.4,11.6,.308,1.7,5.4,17.1,.167,0.4,2.5,5.4,11,0,115,3.7,101,16.2,1.7,1.7,11.2,Gary Payton,25,Gary Payton,PG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,0.0,3.3,.500,3.3,.500,3.3,6.5,,0.0,0.0,6.5,.500,3.3,6.5,3.3,1,0,15,0.0,97,9.8,3.3,3.3,3.3,Kendrick Perkins,33,Kendrick Perkins,C
3.7,0.7,2.2,.154,1.5,.200,1.5,7.4,.000,0.0,2.2,9.6,.600,2.2,3.7,4.5,14,0,66,0.7,68,5.2,1.5,0.7,3.0,London Perrantes,23,London Perrantes,PG
2.6,0.4,6.2,.378,6.0,.625,2.1,3.4,.310,3.8,12.3,15.7,.800,1.7,2.1,2.8,20,0,225,1.7,111,17.4,0.4,0.9,7.9,Alec Peters,22,Alec Peters,PF
1.9,1.0,12.5,.333,1.0,.333,1.0,2.9,,0.0,0.0,2.9,.750,11.5,15.3,9.6,8,0,52,3.8,129,13.4,0.0,2.9,16.3,Marshall Plumlee,25,Marshall Plumlee,C
4.9,2.8,9.2,.601,7.6,.602,7.6,12.6,.000,0.0,0.0,12.7,.458,2.8,6.2,6.3,74,26,1439,4.5,112,18.1,1.7,3.5,13.8,Mason Plumlee,27,Mason Plumlee,C
2.4,1.6,8.0,.583,5.6,.583,5.6,9.6,,0.0,0.0,9.6,.450,1.4,3.2,4.2,55,35,918,4.1,102,12.6,0.9,3.4,12.1,Miles Plumlee,29,Miles Plumlee,C
1.8,3.2,7.4,.659,8.2,.660,8.2,12.4,.500,0.0,0.1,12.4,.594,1.9,3.3,6.9,82,0,1524,5.3,122,18.3,1.3,2.7,12.7,Jakob Pöltl,22,Jakob Pöltl,C
2.2,0.5,4.7,.286,3.5,.407,2.7,6.7,.136,0.7,5.5,12.2,.824,3.5,4.2,6.0,23,1,196,2.0,81,11.2,2.0,2.7,6.7,Quincy Pondexter,29,Quincy Pondexter,SF
3.2,0.8,7.9,.503,9.1,.537,6.3,11.7,.441,2.8,6.4,18.1,.828,2.2,2.6,3.1,77,77,2432,2.1,120,23.2,2.4,1.5,10.0,Otto Porter,24,Otto Porter,SF
3.7,0.7,10.1,.471,11.4,.514,9.0,17.5,.359,2.4,6.6,24.1,.769,3.6,4.6,3.9,73,4,1643,4.7,108,28.6,1.5,3.1,14.8,Bobby Portis,22,Bobby Portis,PF
1.8,3.7,8.1,.439,12.4,.454,9.6,21.1,.395,2.9,7.3,28.4,.793,7.0,8.8,4.5,48,48,1553,2.0,105,34.7,1.1,3.0,10.1,Kristaps Porziņģis,22,Kristaps Porziņģis,PF
2.7,1.0,9.3,.593,7.7,.656,6.8,10.4,.333,0.8,2.5,12.9,.719,4.0,5.6,5.6,79,25,1672,4.1,129,20.1,2.0,1.8,13.3,Dwight Powell,26,Dwight Powell,C
4.1,0.7,4.9,.401,7.0,.516,4.5,8.7,.285,2.5,8.6,17.4,.821,1.5,1.8,5.2,70,18,1062,0.6,94,17.9,1.7,3.1,5.5,Norman Powell,24,Norman Powell,SG
1.0,0.5,4.8,.423,5.3,.467,3.4,7.2,.364,1.9,5.3,12.5,,0.0,0.0,7.7,25,0,104,3.4,108,12.5,1.4,1.0,8.2,Alex Poythress,24,Alex Poythress,PF
0.0,0.0,0.0,.500,8.0,1.000,8.0,8.0,.000,0.0,8.0,16.0,,0.0,0.0,0.0,3,0,6,0.0,60,16.0,0.0,8.0,0.0,Jacob Pullen,28,Jacob Pullen,PG
2.9,0.5,4.4,.327,5.9,.400,3.7,9.3,.250,2.2,8.8,18.1,.867,2.2,2.5,4.4,16,2,290,0.2,86,16.2,0.5,1.7,4.6,Rodney Purvis,23,Rodney Purvis,SG
0.8,5.6,6.3,.188,2.4,.308,1.6,5.2,.105,0.8,7.5,12.7,.667,3.2,4.8,5.6,18,0,124,2.4,61,8.7,0.8,4.0,8.7,Zhou Qi,22,Zhou Qi,C
3.8,0.0,11.4,.333,3.8,1.000,3.8,3.8,.000,0.0,7.6,11.4,1.000,7.6,7.6,3.8,3,0,13,0.0,78,15.1,0.0,7.6,11.4,Tim Quarterman,23,Tim Quarterman,SG
3.1,1.3,10.3,.566,8.4,.566,8.4,14.9,,0.0,0.0,14.9,.806,2.8,3.5,5.4,36,5,516,5.2,112,19.7,1.2,3.4,15.5,Ivan Rabb,20,Ivan Rabb,PF
4.6,1.0,10.3,.558,11.0,.575,10.8,18.8,.222,0.2,1.0,19.7,.718,6.7,9.3,6.0,82,49,2190,4.0,112,28.9,0.9,4.7,14.3,Julius Randle,23,Julius Randle,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,0.3,10.1,.473,12.1,.503,10.4,20.7,.347,1.7,4.9,25.6,.785,2.8,3.6,4.0,59,57,1508,3.3,101,28.7,1.4,3.9,13.3,Zach Randolph,36,Zach Randolph,PF
7.7,1.3,2.1,.286,5.1,.393,4.7,12.0,.071,0.4,6.0,18.0,.444,1.7,3.9,7.7,5,0,118,0.0,67,12.4,2.6,4.7,2.1,Xavier Rathan-Mayes,23,Xavier Rathan-Mayes,SG
4.8,0.1,3.8,.460,9.2,.504,4.8,9.5,.420,4.4,10.5,20.0,.904,4.5,5.0,2.8,70,70,2116,0.2,119,27.2,0.8,2.3,4.0,J.J. Redick,33,J.J. Redick,SG
2.6,0.4,7.3,.289,4.4,.289,2.2,7.5,.289,2.2,7.5,15.0,.667,1.6,2.4,3.4,21,1,242,0.4,80,12.5,2.0,2.0,7.7,Davon Reed,22,Davon Reed,SG
1.1,2.5,9.8,.669,9.2,.672,9.1,13.5,.500,0.1,0.2,13.8,.582,3.6,6.3,6.4,42,5,428,4.0,125,22.2,1.0,2.2,13.8,Willie Reed,27,Willie Reed,C
1.0,2.6,9.9,.667,9.3,.669,9.2,13.7,.500,0.1,0.2,13.9,.582,3.7,6.4,6.2,39,5,419,4.1,125,22.4,1.0,2.2,13.9,Willie Reed,27,Willie Reed,C
5.5,0.0,5.5,1.000,5.5,1.000,5.5,5.5,,0.0,0.0,5.5,,0.0,0.0,16.6,3,0,9,0.0,207,11.1,0.0,0.0,5.5,Willie Reed,27,Willie Reed,C
4.3,1.4,4.0,.451,7.4,.495,5.1,10.3,.378,2.4,6.3,16.5,.845,2.2,2.7,3.7,81,81,2689,1.3,106,19.5,2.3,2.6,5.3,Josh Richardson,24,Josh Richardson,SF
2.0,0.2,4.5,.333,4.7,.360,2.8,7.8,.300,1.9,6.2,14.0,.773,2.7,3.4,4.2,26,4,324,0.8,91,13.9,1.6,1.6,5.3,Malachi Richardson,22,Malachi Richardson,SG
2.1,0.2,4.4,.330,4.6,.347,2.7,7.8,.308,1.9,6.2,14.0,.773,2.7,3.5,4.3,25,4,319,0.8,91,13.8,1.6,1.6,5.2,Malachi Richardson,22,Malachi Richardson,SG
0.0,0.0,9.9,.500,9.9,1.000,9.9,9.9,.000,0.0,9.9,19.7,,0.0,0.0,0.0,1,0,5,0.0,100,19.7,0.0,0.0,9.9,Malachi Richardson,22,Malachi Richardson,SG
5.7,0.4,2.8,.424,8.1,.461,4.8,10.5,.378,3.2,8.5,19.0,.642,2.4,3.8,3.6,61,59,2057,0.6,105,21.7,1.7,2.6,3.4,Austin Rivers,25,Austin Rivers,SG
2.2,1.7,5.3,.537,4.2,.627,3.8,6.0,.222,0.4,1.7,7.8,.316,0.6,1.8,4.3,39,39,1037,3.6,114,9.3,2.2,1.4,8.9,Andre Roberson,26,Andre Roberson,SG
0.0,0.0,11.5,.333,3.8,.333,3.8,11.5,,0.0,0.0,11.5,,0.0,0.0,7.6,1,0,13,7.6,103,7.6,3.8,0.0,19.1,Devin Robinson,22,Devin Robinson,SF
2.5,0.1,3.8,.424,5.3,.431,3.3,7.5,.412,2.1,5.0,12.6,.818,1.3,1.6,2.1,23,1,338,1.6,114,14.0,1.9,0.7,5.5,Glenn Robinson,24,Glenn Robinson,SF
14.9,0.3,6.5,.468,6.5,.526,5.1,9.6,.333,1.4,4.2,13.8,.543,0.7,1.3,3.3,65,63,1705,0.9,109,15.0,2.0,4.2,7.4,Rajon Rondo,31,Rajon Rondo,PG
4.3,0.5,2.6,.435,9.5,.474,8.7,18.3,.233,0.8,3.5,21.8,.870,4.7,5.4,1.9,25,7,420,1.5,97,24.5,0.8,4.1,4.1,Derrick Rose,29,Derrick Rose,PG
4.1,0.6,3.0,.439,9.2,.481,8.3,17.2,.250,1.0,3.8,21.0,.854,5.6,6.5,2.2,16,7,308,1.6,97,25.0,0.5,4.5,4.6,Derrick Rose,29,Derrick Rose,PG
4.9,0.0,1.3,.426,10.3,.458,9.8,21.4,.167,0.4,2.7,24.1,1.000,2.2,2.2,0.9,9,0,112,1.3,94,23.2,1.8,3.1,2.7,Derrick Rose,29,Derrick Rose,PG
3.1,0.9,5.1,.398,6.2,.469,3.8,8.0,.323,2.4,7.6,15.6,.750,2.2,2.9,3.7,24,20,600,0.8,96,17.1,2.2,2.4,6.0,Terrence Ross,26,Terrence Ross,SG
5.6,0.5,7.6,.395,7.6,.410,3.9,9.6,.381,3.7,9.7,19.3,.772,2.8,3.6,3.0,80,16,2068,1.5,109,21.7,1.9,1.9,9.1,Terry Rozier,23,Terry Rozier,PG
9.1,0.2,6.8,.418,7.7,.451,5.6,12.3,.352,2.1,6.1,18.4,.866,4.9,5.7,4.6,77,77,2254,1.0,105,22.4,2.7,4.6,7.8,Ricky Rubio,27,Ricky Rubio,PG
9.8,0.7,6.3,.414,10.9,.477,7.4,15.5,.324,3.5,10.9,26.4,.740,3.8,5.2,3.7,48,35,1234,1.2,98,29.2,1.4,5.8,7.4,D'Angelo Russell,21,D'Angelo Russell,PG
4.2,0.9,11.2,.514,9.4,.524,9.0,17.2,.351,0.4,1.0,18.3,.750,4.6,6.2,6.1,74,19,1810,4.6,110,23.8,1.1,3.8,15.8,Domantas Sabonis,21,Domantas Sabonis,C
1.3,3.2,8.4,.543,6.5,.549,5.7,10.4,.500,0.7,1.5,11.9,.625,1.5,2.4,7.1,22,6,344,3.1,117,15.1,1.2,1.2,11.5,JaKarr Sampson,24,JaKarr Sampson,SF
4.2,0.4,7.6,.453,8.4,.501,5.1,10.2,.393,3.3,8.3,18.5,.860,3.7,4.3,3.3,78,73,2310,3.2,113,23.8,1.1,3.1,10.8,Dario Šarić,23,Dario Šarić,PF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6,0.5,4.9,.523,6.1,.544,4.7,8.6,.465,1.4,3.1,11.6,.781,2.3,2.9,4.0,73,30,1643,2.2,124,15.8,1.6,2.5,7.0,Tomáš Satoranský,26,Tomáš Satoranský,SG
9.8,0.1,3.9,.436,11.8,.480,10.0,20.8,.290,1.8,6.2,26.9,.849,5.3,6.2,3.5,67,67,2078,1.0,104,30.6,1.7,4.3,4.9,Dennis Schröder,24,Dennis Schröder,PG
2.8,0.4,7.0,.527,9.7,.582,7.4,12.8,.405,2.3,5.8,18.5,.658,1.8,2.7,5.2,76,1,1406,1.8,109,23.6,0.8,2.8,8.7,Mike Scott,29,Mike Scott,PF
2.1,0.7,8.2,.492,7.3,.551,5.4,9.7,.381,2.0,5.2,14.9,.815,2.7,3.4,3.7,38,6,806,1.8,113,19.4,3.2,1.9,10.0,Thabo Sefolosha,33,Thabo Sefolosha,SF
4.8,0.4,2.9,.431,8.5,.456,4.9,10.7,.402,3.6,8.9,19.7,.746,3.2,4.3,4.3,35,9,692,1.2,101,23.7,1.3,3.9,4.1,Wayne Selden,23,Wayne Selden,SG
9.7,0.3,4.1,.359,5.3,.374,4.3,11.5,.308,1.0,3.3,14.8,.772,5.6,7.2,3.7,28,3,392,0.8,101,17.2,1.8,3.8,4.8,Ramon Sessions,31,Ramon Sessions,PG
8.0,0.3,5.0,.321,5.0,.357,4.5,12.5,.182,0.6,3.3,15.7,.800,3.6,4.5,4.2,13,3,167,0.3,83,14.2,2.1,4.5,5.3,Ramon Sessions,31,Ramon Sessions,PG
11.0,0.2,3.3,.391,5.5,.388,4.2,10.8,.400,1.3,3.3,14.1,.762,7.1,9.3,3.3,15,0,225,1.1,114,19.4,1.5,3.3,4.4,Ramon Sessions,31,Ramon Sessions,PG
3.0,0.7,6.0,.379,3.9,.469,2.7,5.7,.269,1.2,4.6,10.3,.733,2.0,2.7,3.9,14,6,276,1.2,91,11.0,1.6,2.8,7.3,Iman Shumpert,27,Iman Shumpert,SG
4.7,1.2,8.4,.508,7.4,.612,6.6,10.7,.220,0.9,3.9,14.6,.621,1.6,2.6,4.9,81,5,1679,2.3,113,17.3,1.8,2.0,10.7,Pascal Siakam,23,Pascal Siakam,PF
0.0,0.0,7.1,.000,0.0,.000,0.0,7.1,.000,0.0,14.3,21.4,,0.0,0.0,7.1,2,0,7,7.1,27,0.0,7.1,0.0,14.3,Xavier Silas,30,Xavier Silas,SG
11.6,1.2,9.0,.545,9.6,.551,9.6,17.4,.000,0.0,0.2,17.6,.560,3.4,6.0,3.7,81,81,2732,2.6,111,22.5,2.5,4.9,11.6,Ben Simmons,21,Ben Simmons,PG
4.1,0.4,4.3,.465,8.5,.512,6.9,13.4,.338,1.7,4.9,18.4,.768,4.5,5.8,4.2,69,50,2029,1.5,103,23.2,1.4,3.5,5.8,Jonathon Simmons,28,Jonathon Simmons,SG
5.3,0.4,2.8,.423,6.3,.460,5.4,11.8,.282,0.9,3.1,14.9,1.000,2.0,2.0,4.8,32,12,643,1.1,94,15.4,1.4,3.5,3.9,Kobi Simmons,20,Kobi Simmons,PG
1.7,0.0,7.6,.333,5.9,.313,4.2,13.5,.400,1.7,4.2,17.7,.538,5.9,10.9,3.4,12,0,59,0.8,88,19.3,0.8,2.5,8.4,Kyle Singler,29,Kyle Singler,SF
8.0,0.7,4.5,.367,5.9,.429,3.5,8.2,.301,2.3,7.7,15.9,.729,3.0,4.1,4.1,54,11,1614,1.3,97,17.0,2.2,4.0,5.9,Marcus Smart,23,Marcus Smart,SG
8.8,0.4,5.1,.395,9.9,.435,7.3,16.8,.313,2.6,8.3,25.1,.694,3.3,4.7,3.7,69,69,2049,1.2,93,25.7,1.7,4.8,6.4,Dennis Smith,20,Dennis Smith,PG
8.8,0.5,4.8,.486,9.5,.506,8.6,17.1,.347,0.9,2.5,19.6,.698,2.0,2.8,3.4,82,35,2043,0.7,109,21.8,1.6,2.6,5.5,Ish Smith,29,Ish Smith,PG
3.1,0.2,4.5,.403,5.2,.453,2.1,4.7,.375,3.1,8.3,13.0,.696,0.9,1.2,3.5,80,61,2244,0.6,103,14.5,1.5,1.8,5.1,J.R. Smith,32,J.R. Smith,SG
2.4,2.3,6.1,.391,7.8,.494,7.1,14.5,.125,0.7,5.6,20.0,.905,3.3,3.7,7.7,33,2,285,3.1,93,19.7,0.5,2.8,9.2,Jason Smith,31,Jason Smith,C
0.0,0.0,4.0,.250,4.0,.250,4.0,15.9,,0.0,0.0,15.9,,0.0,0.0,11.9,3,0,12,11.9,94,8.0,0.0,0.0,15.9,Josh Smith,32,Josh Smith,PF
2.4,0.7,3.2,.435,4.5,.490,1.9,3.8,.403,2.6,6.5,10.3,.792,0.9,1.2,2.8,75,59,2053,0.2,113,12.5,1.1,0.9,3.4,Tony Snell,26,Tony Snell,SG
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,1.6,8.1,.395,10.0,.448,3.8,8.4,.369,6.2,16.9,25.3,.727,2.9,4.0,7.7,52,3,675,1.5,101,29.2,0.6,2.9,9.6,Marreese Speights,30,Marreese Speights,C
3.6,0.4,5.6,.390,5.6,.370,1.9,5.0,.400,3.7,9.3,14.3,.724,1.9,2.7,2.2,41,0,523,0.4,101,16.8,0.8,2.4,5.9,Nik Stauskas,24,Nik Stauskas,SG
1.1,0.0,1.1,.250,1.1,.333,1.1,3.2,.000,0.0,1.1,4.3,1.000,2.1,2.1,3.2,6,0,45,0.0,52,4.3,4.3,4.3,1.1,Nik Stauskas,24,Nik Stauskas,SG
3.9,0.4,6.0,.393,6.0,.373,1.9,5.2,.404,4.1,10.1,15.2,.704,1.9,2.7,2.1,35,0,478,0.4,104,18.0,0.5,2.2,6.4,Nik Stauskas,24,Nik Stauskas,SG
6.3,0.5,9.8,.427,8.2,.495,6.4,12.9,.289,1.8,6.3,19.2,.661,2.3,3.4,4.8,82,7,1850,1.7,99,20.5,1.2,3.5,11.5,Lance Stephenson,27,Lance Stephenson,SG
0.0,0.0,0.0,.667,11.1,,0.0,0.0,.667,11.1,16.7,16.7,1.000,22.3,22.3,16.7,3,0,9,0.0,162,55.7,0.0,5.6,0.0,David Stockton,26,David Stockton,PG
7.2,0.6,7.8,.462,1.7,,0.0,0.0,.462,1.7,3.6,3.6,.500,0.3,0.6,5.9,23,0,175,0.3,123,5.3,1.1,2.0,8.1,Julyan Stone,29,Julyan Stone,SG
0.0,0.0,25.0,1.000,25.0,1.000,25.0,25.0,,0.0,0.0,25.0,,0.0,0.0,25.0,1,0,2,0.0,200,50.0,0.0,0.0,25.0,Edmond Sumner,22,Edmond Sumner,PG
3.7,0.8,10.3,.400,6.3,.442,6.1,13.7,.125,0.3,2.1,15.8,.667,3.2,4.7,9.7,27,3,189,3.9,88,16.1,1.3,4.7,14.2,Caleb Swanigan,20,Caleb Swanigan,PF
2.6,1.2,7.2,.475,8.1,.492,6.0,12.2,.434,2.2,5.0,17.1,.826,4.4,5.3,3.5,80,80,2438,1.0,111,22.8,1.7,2.3,8.2,Jayson Tatum,19,Jayson Tatum,SF
8.6,0.4,3.0,.418,6.8,.461,6.0,13.0,.250,0.8,3.3,16.3,.702,4.1,5.9,4.9,67,9,1167,0.9,101,18.6,1.4,3.5,3.9,Isaiah Taylor,23,Isaiah Taylor,PG
10.6,0.5,4.0,.446,7.7,.477,5.8,12.2,.368,1.8,4.9,17.2,.845,4.4,5.2,3.7,70,70,2311,0.5,111,21.5,2.2,3.8,4.5,Jeff Teague,29,Jeff Teague,PG
8.9,0.0,3.4,.250,2.7,.250,2.0,8.2,.250,0.7,2.7,10.9,.400,1.4,3.4,3.4,3,0,74,0.7,83,7.5,2.7,2.0,4.1,Marquis Teague,24,Marquis Teague,PG
3.1,0.3,6.3,.439,7.8,.333,1.3,3.8,.467,6.6,14.1,17.9,,0.0,0.0,4.4,10,0,159,0.9,113,22.3,1.3,2.2,7.2,Mirza Teletović,32,Mirza Teletović,PF
3.9,0.8,4.1,.418,6.2,.442,3.4,7.8,.392,2.8,7.1,14.9,.769,1.9,2.4,4.2,65,35,1615,0.7,102,17.1,1.8,2.5,4.8,Garrett Temple,31,Garrett Temple,SG
9.0,0.2,4.7,.419,6.5,.492,2.7,5.5,.379,3.8,9.9,15.4,.848,1.7,2.0,4.4,45,36,1134,0.7,107,18.4,1.0,4.2,5.4,Miloš Teodosić,30,Miloš Teodosić,PG
3.6,0.8,2.6,.383,3.6,.487,1.2,2.4,.348,2.5,7.0,9.4,.889,0.5,0.6,3.2,51,4,814,0.3,103,10.2,2.6,1.5,2.9,Jason Terry,40,Jason Terry,SG
3.0,2.6,9.8,.541,6.7,.617,5.8,9.3,.310,1.0,3.1,12.4,.753,3.3,4.3,8.4,63,3,936,4.8,117,17.7,1.6,3.0,14.6,Daniel Theis,25,Daniel Theis,C
8.6,0.2,2.8,.373,8.8,.438,5.7,13.1,.293,3.1,10.5,23.6,.893,6.6,7.4,3.3,32,15,862,1.0,99,27.3,0.8,5.3,3.8,Isaiah Thomas,28,Isaiah Thomas,PG
8.2,0.2,2.9,.361,8.4,.449,5.8,12.9,.253,2.7,10.5,23.4,.868,7.1,8.2,3.0,15,14,406,0.8,98,26.7,1.1,4.9,3.7,Isaiah Thomas,28,Isaiah Thomas,PG
8.9,0.1,2.7,.383,9.1,.429,5.7,13.2,.327,3.5,10.6,23.8,.921,6.1,6.6,3.5,17,1,456,1.0,100,27.8,0.6,5.7,3.8,Isaiah Thomas,28,Isaiah Thomas,PG
1.6,0.5,4.8,.382,3.7,.364,1.9,5.2,.403,1.8,4.5,9.8,.830,1.6,1.9,4.9,73,31,1353,1.6,103,10.9,1.1,1.5,6.4,Lance Thomas,29,Lance Thomas,PF
3.6,0.7,4.7,.488,11.1,.526,6.7,12.7,.440,4.4,10.0,22.7,.837,1.6,1.9,2.3,73,73,2506,0.6,110,28.1,1.1,2.5,5.3,Klay Thompson,27,Klay Thompson,SG
1.5,0.8,10.3,.562,6.0,.562,6.0,10.7,,0.0,0.0,10.7,.544,2.0,3.6,4.7,53,22,1072,5.8,120,14.0,0.7,1.6,16.1,Tristan Thompson,26,Tristan Thompson,C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,1.1,4.5,.429,4.2,.448,3.2,7.2,.377,1.0,2.6,9.8,.670,2.5,3.7,5.3,73,17,1156,1.4,101,11.9,2.0,2.2,5.9,Sindarius Thornwell,23,Sindarius Thornwell,SG
2.6,0.6,5.4,.464,6.2,.561,1.7,3.0,.436,4.5,10.4,13.4,.797,3.0,3.8,4.1,79,14,1757,1.4,126,20.0,0.9,1.6,6.8,Anthony Tolliver,32,Anthony Tolliver,PF
3.4,2.0,13.3,.545,11.0,.585,8.9,15.2,.421,2.1,4.9,20.1,.858,5.9,6.9,4.9,82,82,2918,4.1,127,29.9,1.1,2.7,17.3,Karl-Anthony Towns,22,Karl-Anthony Towns,C
1.7,0.6,7.9,.390,3.7,.435,1.2,2.8,.371,2.5,6.7,9.5,.717,0.9,1.3,4.4,82,34,2281,2.0,107,10.8,1.7,1.6,9.9,P.J. Tucker,32,P.J. Tucker,PF
4.2,0.7,5.2,.447,6.3,.485,5.3,10.9,.318,1.0,3.2,14.1,.850,2.2,2.6,4.0,79,40,2034,0.7,103,15.9,1.1,2.4,6.0,Evan Turner,29,Evan Turner,SF
2.4,3.2,8.8,.479,8.3,.519,6.8,13.1,.357,1.5,4.3,17.4,.777,4.4,5.6,5.1,65,62,1836,2.5,110,22.5,1.0,2.6,11.4,Myles Turner,21,Myles Turner,C
3.3,4.6,5.1,.500,3.7,.504,3.7,7.4,.000,0.0,0.1,7.4,.750,2.6,3.5,6.5,63,3,810,4.2,126,10.0,2.7,1.2,9.3,Ekpe Udoh,30,Ekpe Udoh,C
9.0,0.2,3.0,.388,6.2,.425,5.0,11.7,.288,1.2,4.2,15.9,.832,2.4,2.9,3.5,71,43,1658,0.7,96,16.0,2.0,3.7,3.7,Tyler Ulis,22,Tyler Ulis,PG
2.3,2.0,13.6,.568,11.1,.587,10.3,17.5,.405,0.9,2.1,19.6,.806,4.9,6.0,5.5,77,77,1727,5.2,120,28.0,0.8,3.3,18.8,Jonas Valančiūnas,25,Jonas Valančiūnas,C
5.7,0.3,8.0,.417,7.0,.450,3.7,8.2,.386,3.3,8.6,16.8,.745,0.9,1.2,4.3,77,37,2095,1.1,104,18.2,1.5,2.3,9.2,Denzel Valentine,24,Denzel Valentine,SG
7.9,0.6,5.2,.426,7.5,.437,4.0,9.2,.414,3.5,8.5,17.7,.832,2.7,3.3,4.2,76,0,1520,0.8,115,21.3,2.2,2.4,6.0,Fred VanVleet,23,Fred VanVleet,PG
3.0,0.7,4.2,.411,5.4,.474,2.1,4.5,.378,3.3,8.7,13.1,.667,0.9,1.4,3.5,28,0,212,0.7,107,15.0,1.2,1.4,4.9,Rashad Vaughn,21,Rashad Vaughn,SG
3.5,0.9,4.3,.420,6.1,.533,2.3,4.3,.371,3.7,10.1,14.4,.667,1.2,1.7,3.5,22,0,173,0.6,112,17.0,1.2,1.2,4.9,Rashad Vaughn,21,Rashad Vaughn,SG
12.1,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,12.1,1,0,4,0.0,233,0.0,0.0,0.0,0.0,Rashad Vaughn,21,Rashad Vaughn,SG
0.0,0.0,4.2,.333,2.8,.250,1.4,5.6,.500,1.4,2.8,8.4,,0.0,0.0,2.8,5,0,35,1.4,67,7.0,1.4,2.8,5.6,Rashad Vaughn,21,Rashad Vaughn,SG
1.9,1.0,13.6,.444,5.9,.500,4.7,9.5,.303,1.1,3.7,13.2,.621,2.0,3.3,3.8,54,16,875,3.9,106,14.9,1.1,1.7,17.5,Noah Vonleh,22,Noah Vonleh,PF
1.4,1.1,13.8,.490,4.9,.500,4.7,9.4,.333,0.2,0.6,10.0,.742,2.4,3.2,4.4,33,12,476,3.7,113,12.4,0.6,1.6,17.5,Noah Vonleh,22,Noah Vonleh,PF
2.6,0.7,13.3,.413,7.0,.500,4.8,9.5,.300,2.2,7.3,16.9,.481,1.6,3.3,3.2,21,4,399,4.3,101,17.7,1.6,2.0,17.6,Noah Vonleh,22,Noah Vonleh,PF
5.6,1.8,12.3,.475,11.6,.527,9.7,18.5,.314,1.9,5.9,24.4,.819,2.2,2.7,4.2,57,57,1683,2.9,105,27.3,1.6,3.2,15.2,Nikola Vučević,27,Nikola Vučević,C
7.3,1.5,6.5,.438,9.6,.468,8.6,18.3,.288,1.0,3.6,21.9,.714,4.3,6.1,4.0,67,3,1536,1.6,98,24.6,2.0,4.5,8.1,Dwyane Wade,36,Dwyane Wade,SG
7.5,1.5,6.5,.455,9.1,.479,8.0,16.7,.329,1.1,3.2,19.9,.701,4.3,6.1,3.8,46,3,1069,1.8,102,23.5,1.9,4.2,8.3,Dwyane Wade,36,Dwyane Wade,SG
7.0,1.6,6.5,.409,10.9,.447,9.9,22.1,.220,1.0,4.4,26.6,.745,4.4,5.9,4.3,21,0,467,1.2,90,27.1,2.0,5.2,7.6,Dwyane Wade,36,Dwyane Wade,SG
6.2,0.5,3.8,.398,8.9,.463,6.1,13.1,.306,2.8,9.3,22.4,.739,2.8,3.8,3.3,30,30,918,0.4,94,23.5,1.3,3.8,4.2,Dion Waiters,26,Dion Waiters,SG
7.9,0.4,3.9,.431,10.5,.469,6.4,13.6,.384,4.1,10.7,24.3,.864,6.5,7.5,1.7,80,80,2736,0.6,115,31.6,1.6,3.2,4.4,Kemba Walker,27,Kemba Walker,PG
13.8,1.6,4.5,.420,9.9,.436,7.7,17.6,.371,2.2,5.9,23.5,.726,6.2,8.5,2.8,41,41,1410,0.8,105,28.1,2.0,5.6,5.3,John Wall,27,John Wall,PG
4.1,0.7,4.8,.445,6.3,.483,5.7,11.8,.250,0.6,2.3,14.1,.782,3.5,4.5,4.7,30,19,851,1.2,102,16.6,1.5,2.6,6.0,Tyrone Wallace,23,Tyrone Wallace,PG
4.2,0.8,6.7,.426,8.2,.461,4.7,10.3,.385,3.5,9.1,19.3,.844,3.0,3.6,3.3,82,82,2464,1.0,100,23.0,1.7,3.8,7.7,Taurean Waller-Prince,23,Taurean Waller-Prince,SF
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,1.0,4.8,.320,2.7,.125,0.3,2.7,.412,2.4,5.8,8.5,1.000,2.0,2.0,2.4,16,0,147,0.7,123,9.9,2.4,0.7,5.5,Derrick Walton,22,Derrick Walton,PG
0.0,0.0,9.3,.583,13.0,.583,13.0,22.3,,0.0,0.0,22.3,.600,5.6,9.3,3.7,3,0,27,7.4,119,31.6,0.0,1.9,16.7,Jameel Warney,24,Jameel Warney,PF
